"ids","rel.ids","mzs","RTs","Ints","relationship","isotope.pattern","charge"
10791,3256,702.561985062573,232.530333184168,44862.1585214356,"bp",NA,NA
9727,5508,702.561464197959,144.045812775681,55415.7797714389,"bp",NA,NA
15155,5060,702.561949163048,253.798991339194,20841.0933699951,"bp",NA,NA
9259,3128,702.562013535369,266.424704923535,61095.0094200517,"bp",NA,NA
14332,3904,702.561942560128,278.812208130001,24130.9046769406,"bp|isotope",0,1
12609,264,702.561668535815,160.547129319276,31952.3013382546,"",NA,NA
13205,5248,702.561908312295,183.588197086843,29047.6059892802,"bp|isotope",0,1
10701,5680,702.561695285264,204.778841298301,45685.5865173544,"bp",NA,NA
15188,6723,702.562474206805,241.882484868786,20737.7129518226,"bp",NA,NA
14565,6965,702.562698039767,241.485619758361,23164.0705261231,"bp",NA,NA
2339,189,583.511896931867,313.031629050918,430438.685904411,"potential bp|isotope",2,1
10757,5022,628.586650702468,327.708344502525,45164.1462411746,"bp",NA,NA
2911,278,786.600511815081,299.217956795316,325418.257195231,"bp",2,1
2644,2772,630.457869640269,315.16550098756,366711.832513809,"bp|isotope",0,1
3207,2530,629.454768168731,325.979727462736,287502.320722,"bp",0,1
6152,40,574.490897082289,324.124270094529,118056.659793954,"potential bp|isotope",8,1
12550,77,705.620457436898,331.725153953747,32369.4289561489,"potential bp|isotope",1,1
4124,77,664.49483338861,331.897139651551,206581.138856192,"potential bp|isotope",8,1
2309,77,663.491546419401,332.197014974875,435803.457938377,"potential bp",8,1
8148,2191,679.469624082977,330.83356405822,76161.5737519087,"bp",NA,NA
10163,5291,588.532988623467,337.410391649758,50516.3199098069,"bp",NA,NA
11995,60,981.762679710784,336.420698222253,35599.6739802916,"potential bp|isotope",3,1
8906,60,287.248588150531,335.96661383934,65429.0286056083,"potential bp|isotope",5,1
3421,3577,224.12813200896,94.8717589230334,263959.976719949,"bp",NA,NA
12575,60,709.42868097722,336.917063036104,32185.8859885541,"",NA,NA
5450,5283,712.361540375364,338.014885858648,139394.753220358,"bp",0,1
3716,60,608.459016411702,336.195293474797,238376.909179179,"potential bp|isotope",4,1
6982,705,770.570639847834,339.179918709783,97481.6012774122,"bp",0,1
11719,61,1195.81855441465,341.414089684473,37564.0482613698,"potential bp|isotope",0,1
5704,2531,335.258072813982,325.369261866733,130981.68811962,"bp",NA,NA
11178,61,285.00997454331,341.814658700356,41639.7182043838,"",NA,NA
9533,61,281.051295196149,341.786801153483,57811.1491293344,"",NA,NA
13277,4795,1193.34783774695,340.025768339737,28739.1268359673,"",NA,NA
5039,61,577.480315036063,341.150292274802,155847.995829935,"potential bp",6,1
6256,256,786.655096804443,340.370968573173,115079.532597278,"potential bp|isotope",2,1
3590,488,601.4792831041,318.463334880317,248285.565781157,"bp",0,1
4193,61,1168.2541431362,342.246294590505,201744.249730005,"potential bp",7,1
5152,61,1187.35047123246,341.310095589206,150053.928893007,"",NA,NA
4061,5126,605.548375488796,350.243545649431,211606.873301641,"bp",NA,NA
10276,8353,574.53877015589,339.230729930059,49451.0098607536,"bp",NA,NA
11927,409,774.651964606646,350.958394647581,36069.1881792197,"bp|isotope",0,1
4726,2738,613.548253287101,353.500001816021,170082.69929707,"bp",NA,NA
5023,3639,619.471401410029,357.890231807293,156657.031477974,"bp",NA,NA
2530,2811,657.534202081788,69.9695121633035,390725.294110071,"bp|isotope",0,1
8981,3613,1195.99959999571,357.087737514419,64611.4130118782,"bp",0,1
4852,45,594.517414367494,352.308552604451,163592.32962971,"potential bp|isotope",11,1
4806,164,607.481550732977,356.588491983349,165842.347488865,"potential bp|isotope",4,1
7830,164,384.3187846006,356.519611218114,81924.6661302444,"potential bp|isotope",3,1
3917,4794,627.495305008913,340.098106257956,222502.36412148,"",NA,NA
10688,3694,363.293319560622,368.183318097751,45867.2537709183,"",NA,NA
14209,5272,646.597246873883,367.68712490317,24600.1296834973,"bp",NA,NA
4165,53,1262.03755632835,361.953789567072,203602.855717267,"potential bp|isotope",14,1
4317,2590,569.502489771509,372.252390372765,193905.955581363,"potential bp",3,1
10840,494,657.618991933994,370.251583021598,44425.0271452881,"potential bp|isotope",0,1
9131,96,790.673321891895,372.06986879663,62805.4441462905,"potential bp|isotope",3,1
2159,5255,613.508171286199,366.853875935015,468337.682036743,"bp",NA,NA
11324,96,1199.99675983933,371.970141443007,40507.8829805658,"potential bp",10,1
8203,4276,661.557986600036,374.633408736494,75214.3735731245,"bp|isotope",0,1
7926,96,589.539967660797,372.061458360633,80232.6638515538,"bp|isotope",6,1
15222,66,1277.38764955002,373.800358550815,20595.002024818,"",NA,NA
14500,66,285.010082441376,373.800358550815,23422.8346723648,"",NA,NA
9209,96,674.502833452322,372.046080229821,61851.8659479126,"potential bp|isotope",1,1
8326,96,594.5060466149,372.327553809564,73038.9313986248,"potential bp|isotope",7,1
11643,1232,781.517143211784,379.299802023845,38082.7458882497,"bp",NA,NA
11207,26,1009.78931307724,379.944125752833,41385.8466301159,"potential bp|isotope",2,1
11056,6058,594.581334248885,381.66932027646,42638.8730138427,"bp",NA,NA
15672,64,1097.30023539212,388.45133269366,18946.5361770552,"",NA,NA
6848,78,631.544088630318,395.502205653983,100227.398029289,"bp|isotope",8,1
7696,2218,684.610048785019,395.964672585363,84224.8289848968,"bp",NA,NA
8721,75,708.649565494326,394.558442304372,67728.8096318097,"potential bp",8,1
14243,78,1257.05107770109,395.257899645941,24477.8324054645,"potential bp|isotope",3,1
6844,78,715.51396731002,396.330220337243,100258.684196117,"potential bp",9,1
7891,78,1256.04791437832,395.540351897058,80736.8598182369,"potential bp|isotope",3,1
1972,75,640.577919010075,394.268193423535,523797.392733982,"potential bp|isotope",6,1
753,64,659.501867509288,388.435466141377,1557953.64457404,"potential bp",11,1
1643,75,659.501679305113,394.480701276894,649361.819750548,"potential bp",9,1
5555,165,694.546093030132,401.231973685787,135852.801996279,"bp|isotope",0,1
7501,2203,593.597481627618,395.865971406725,87339.4581976261,"bp",NA,NA
2948,148,656.568938843443,408.425176180877,320576.547105469,"bp|isotope",6,1
633,128,832.240373057776,386.890523209222,1862836.8196155,"bp",NA,NA
4407,3650,678.566690108248,401.152599937785,187504.31223348,"",NA,NA
7256,3271,643.567826415256,414.045719333177,91808.4103100456,"bp",0,1
10430,4468,598.602906031982,407.691086388103,48091.6748735837,"bp|isotope",0,1
12175,148,667.570096536512,408.366234555731,34371.7385087682,"potential bp|isotope",1,1
10777,6630,681.436472728324,412.397202609918,44988.6451779425,"bp",NA,NA
6729,3438,681.483544903197,348.142490527251,103015.63649676,"bp",NA,NA
5089,2284,818.704518234703,409.405440007279,153553.761021772,"bp|isotope",1,1
9097,69,463.381544569925,416.355586097214,63182.1473816054,"",NA,NA
9604,2018,598.546745339724,416.086735592837,56878.8018505878,"bp|isotope",0,1
8619,6593,828.688474146732,410.855828522396,68959.0803205491,"bp",NA,NA
11460,4923,604.601875747579,417.840277491407,39431.0519558845,"",NA,NA
8656,69,710.664939438983,416.989375835695,68548.5474257591,"potential bp",22,1
15021,69,1356.35532548503,414.626829888641,21399.6931156771,"potential bp",23,1
2944,69,662.520176366259,417.362096026622,321424.37728697,"potential bp|isotope",7,1
6368,187,662.52111156887,422.396408567512,112141.734974192,"potential bp|isotope",0,1
933,82,580.538247460789,409.212851722768,1240177.62456308,"potential bp|isotope",9,1
5706,69,683.591457771211,416.355586097214,130868.025611038,"potential bp|isotope",27,1
10406,3116,468.389429954697,386.809142993481,48315.691160156,"bp",NA,NA
6772,2987,468.391316080859,425.288958843899,101942.202866854,"bp",NA,NA
9018,5050,468.389451293708,299.074131702097,64266.1986868323,"bp",NA,NA
7630,6279,468.389472802798,251.538542621806,85194.9164935516,"bp",NA,NA
10313,5431,468.389437884235,343.785372582093,49109.766732989,"bp",NA,NA
9423,5892,468.389425214147,382.955232331569,59039.2033754885,"bp",NA,NA
8374,2087,468.391384139241,399.19383373582,72245.2346944337,"bp",NA,NA
4773,83,1377.33990664184,420.896519006639,167398.867245809,"",NA,NA
5603,1590,754.654883042786,429.305982810324,134120.195638816,"bp",NA,NA
6587,7002,754.66255781431,433.796884600311,106385.871875763,"",NA,NA
6276,2988,628.585990377156,426.4814257098,114671.742637196,"bp",NA,NA
7961,159,709.607029744786,427.020603897465,79613.5442986932,"bp|isotope",4,1
3918,91,493.424543970282,436.570360013128,222332.443460739,"potential bp",11,1
5245,2019,780.669885521499,417.101487338113,147367.817307776,"bp",0,1
4007,2356,780.671892627062,438.87460652138,215277.25643581,"bp",0,1
6899,91,1354.12019348862,437.424957437188,99288.9617587889,"potential bp|isotope",2,1
7458,84,1354.12020464567,441.415617660425,88012.5889410177,"potential bp|isotope",0,1
8459,85,1467.32444563414,439.648501079846,71117.4846472122,"",NA,NA
10054,59,672.609600335653,444.888507884007,51717.7496671863,"potential bp|isotope",8,1
7070,84,754.681319154321,442.09365126833,95589.2384659084,"potential bp|isotope",3,1
9877,1817,811.564221965287,446.696338153362,53475.8820877424,"bp",NA,NA
5396,59,781.695685164656,445.663777622538,141744.160578723,"potential bp|isotope",7,1
770,85,1446.39619865015,439.647311890862,1521929.8214783,"potential bp|isotope",3,1
7322,6987,676.55704358241,444.501712422617,90623.2399416504,"bp",0,1
3589,88,664.535563425301,447.346483894976,248342.951247576,"potential bp|isotope",3,1
4083,59,731.548001613587,445.402153461632,210102.728995927,"potential bp|isotope",6,1
3740,2519,766.678737455972,437.264817486511,236687.878804175,"bp",NA,NA
3854,284,766.686943720568,451.27701505646,227367.006341233,"",NA,NA
2272,83,794.6796307937,420.374230506821,442142.13998502,"potential bp|isotope",10,1
3568,3846,782.686947473811,457.27006487859,249885.82344008,"bp",0,1
9416,4682,695.637098298663,451.048829603054,59114.391077917,"bp|isotope",0,1
9303,1304,772.59508609811,458.907029479878,60404.1505665856,"bp",NA,NA
2206,159,708.604428704878,426.903365581717,460061.410438709,"bp|isotope",4,1
8752,4575,699.596426026686,459.92999511643,67371.4145376384,"bp",NA,NA
5951,35,1384.16705722987,463.204935771021,123609.915950493,"",NA,NA
12154,35,773.545351182789,464.209171322858,34567.0040295108,"",NA,NA
11341,5218,805.575908381423,466.729315305842,40369.4583428898,"bp",0,1
7663,5411,788.660122235345,472.652349861389,84721.3594631019,"bp|isotope",0,1
10875,35,993.737541543883,464.712248270663,44158.4941185867,"potential bp",16,1
4313,4681,834.716566900148,450.001101413285,193992.739047696,"bp",0,1
6603,37,811.662997618264,471.966106632635,105958.067991883,"potential bp|isotope",0,1
6541,2154,699.628544799809,465.914183428158,107733.761030713,"bp",NA,NA
3415,5356,765.599776900257,468.770561176905,264666.605300196,"bp",0,1
7245,1377,670.633307391994,471.679114999804,91992.257335749,"bp",NA,NA
8018,310,1352.34727149848,473.413141554323,78503.2794536616,"",NA,NA
10692,35,496.423088040593,464.937554229679,45831.837721006,"potential bp|isotope",4,1
11721,2495,496.421321087854,477.859877916272,37557.0299934083,"bp",NA,NA
11254,5418,496.419826005342,473.372382533496,41000.0722891872,"bp",NA,NA
4867,1390,468.389786976261,471.988707462095,162860.769589816,"bp",NA,NA
16970,1331,1353.34769724172,464.878843420634,13875.8941634349,"bp|isotope",0,1
7449,5140,714.538970593009,466.128715501802,88159.5033534141,"bp",NA,NA
11795,2484,857.606770372358,477.880019167539,37091.2292281563,"bp",0,1
10425,2507,816.664751559053,479.227223436026,48162.2167861209,"bp|isotope",0,1
1613,2288,744.583263350185,410.077940628425,662720.029110371,"bp",NA,NA
2356,1925,744.583345530215,389.70227617999,427467.885136993,"bp",NA,NA
2688,1851,744.583192546898,341.616254450263,358978.466833007,"bp",NA,NA
3780,2735,744.583084886485,354.203370347093,233505.53181797,"bp",0,1
3380,6048,744.583241134954,400.714125791869,267608.656160728,"bp",NA,NA
4916,4999,745.586064229028,333.993349010052,160409.863295037,"bp",0,1
6300,5893,745.586621035181,382.881697041943,113871.861831221,"bp",NA,NA
4820,2520,745.586681833047,437.726441545679,165096.590977226,"bp",NA,NA
6819,90,1460.4110455439,478.445655503929,100868.560499584,"potential bp|isotope",4,1
5115,90,1457.41393896952,478.444505087431,152114.936960696,"potential bp|isotope",4,1
9015,22,843.742343312909,482.620788120582,64295.1771331294,"potential bp|isotope",0,2
12959,22,1416.22011721604,483.23805689826,30117.7007227208,"potential bp|isotope",4,1
7212,208,814.681240084088,480.213094546404,92876.4116755953,"potential bp|isotope",3,1
15268,5,827.625189213517,488.456682114715,20433.4400090685,"potential bp|isotope",4,1
17020,4246,1427.36608524556,479.815573448659,13672.7583167704,"bp",0,1
4764,5412,862.7481701379,473.446799969148,167873.477077284,"bp",0,1
3709,37,440.381436055078,471.441606423893,238847.824831225,"potential bp|isotope",11,1
7555,5,811.747516144276,488.296529999914,86475.9244781723,"potential bp|isotope",9,1
5963,90,937.744167994533,478.329956361144,123245.844468868,"potential bp",10,1
3574,214,1206.33054743842,491.812138111405,249345.091491282,"potential bp",0,1
386,22,789.680149090484,483.192454145134,3095724.79454016,"potential bp|isotope",14,1
7753,1557,745.588522972608,499.741103824466,83183.2357206669,"bp",NA,NA
7586,1105,745.592111305531,494.616771214908,85879.5788741358,"bp|isotope",0,1
3791,1336,465.393878397549,465.00358572984,232716.543170129,"bp",NA,NA
5625,261,465.393519855341,476.919253189473,133366.767368871,"",NA,NA
1808,214,1204.33182225981,491.884708146401,586115.579971606,"bp",NA,NA
5229,190,727.663890916593,490.645231377656,147746.406882285,"potential bp|isotope",3,1
12137,44,759.635864610491,499.505792216772,34680.4035419323,"potential bp|isotope",5,1
13153,6735,885.637527190451,499.787833854497,29242.745558402,"bp",0,1
542,44,846.753112736524,498.841978502992,2188797.07089165,"potential bp",8,1
9246,44,863.777788565893,498.964080519926,61326.1594092133,"potential bp|isotope",12,1
295,19,769.632224803571,494.193578221273,4219848.34588757,"",NA,NA
7410,22,811.609738735161,482.482855498069,88878.1943169895,"potential bp|isotope",1,1
2190,3043,858.451251799119,502.702737365541,463078.463610368,"bp",0,1
12590,55,889.789762092694,503.549408343394,32089.7734687167,"potential bp|isotope",5,1
8956,55,600.502149906886,504.07228661342,64865.6069500619,"potential bp|isotope",4,1
5578,55,888.78997143227,503.108174314639,135286.31792546,"",NA,NA
4278,6736,894.809360467243,500.541679869463,196182.968351213,"bp",0,1
14935,1,855.654627175624,509.171726830741,21745.4988762097,"potential bp|isotope",1,1
11509,19,747.64798888584,493.956397551055,39115.6439830551,"",NA,NA
1065,31,746.635898613745,505.160686970807,1050643.65033573,"potential bp|isotope",4,1
2709,2477,890.778640470482,479.476121919947,355662.285253275,"bp",0,1
9592,3853,890.780280016342,511.442960293154,56982.5911962095,"bp",0,1
7770,5,824.75582295595,488.001350526877,82827.8653154278,"potential bp|isotope",8,1
6521,938,824.767139473596,514.745379718192,108157.785311269,"bp",NA,NA
6009,1,770.704903237091,509.163177068281,121896.369640112,"potential bp|isotope",6,1
1015,445,899.766747831226,500.541679869463,1102843.68542724,"potential bp|isotope",1,1
12603,1,856.628680969148,509.776117849147,32000.1835368129,"potential bp|isotope",1,1
12179,931,952.27395125557,514.54721326972,34358.111980109,"bp",NA,NA
3591,9,955.770207549443,514.782520157589,248233.183034472,"potential bp",12,2
1580,2966,790.68917379398,520.465113268351,677242.810187065,"bp",NA,NA
4796,2954,870.746439983766,519.520055493462,166102.531361227,"bp|isotope",0,1
445,11,875.787779785662,518.609018672411,2635841.50586765,"potential bp|isotope",10,1
12018,120,787.668103171065,519.754251341455,35505.2281889038,"potential bp|isotope",0,1
8028,3852,912.798745109911,511.93288480921,78352.339990606,"bp",0,1
6145,44,798.657487452381,499.033414836525,118207.597768173,"potential bp|isotope",11,1
12465,58,917.82004085824,522.710534502144,32797.1577178822,"potential bp|isotope",6,1
10963,2967,938.815261487711,521.207104709491,43498.2114332343,"bp",NA,NA
4676,11,602.522449081467,518.018833531469,172429.116076101,"potential bp|isotope",9,1
15653,41,1051.81337073473,524.270933066715,19038.1076850509,"potential bp",4,1
13640,4744,889.67366577698,522.383795756625,27090.2556266551,"bp",NA,NA
3010,2958,899.709698697245,520.922838788613,311395.325978506,"bp",0,1
3767,2955,918.807467662283,520.060156746585,234406.376818394,"bp",0,1
7699,2951,851.787490513645,520.02083783521,84165.4265448263,"bp|isotope",0,1
6171,872,851.788471898312,527.490138593098,117611.949975387,"bp|isotope",0,1
8802,3851,849.687437373166,512.198471208742,66679.4163872339,"",NA,NA
7282,979,849.695261954987,532.255919680524,91262.1369914546,"bp",0,1
6099,41,852.799380977041,524.48342840043,119368.911285068,"potential bp",5,1
2765,12,852.797065895386,532.247658754621,348200.610116321,"",NA,NA
9515,979,850.698962598444,532.808467865213,58078.0385288091,"bp|isotope",0,1
9206,3,867.810532429861,527.625256628611,61893.1481511753,"potential bp|isotope",8,1
6378,9,877.803722442682,514.104500729894,111727.435933927,"potential bp|isotope",11,1
2733,58,877.803378283981,522.491769069038,352522.903994671,"",NA,NA
7175,3167,605.547317747381,529.488597504855,93673.7199119399,"bp",NA,NA
8398,9,865.794760990468,513.932782500655,71882.2790163144,"potential bp|isotope",9,1
5762,3872,845.729521687439,511.310206532875,129024.876606592,"bp|isotope",0,1
3003,5,780.695542983593,488.385637862329,312891.919123646,"potential bp",14,1
1595,3665,844.73893328897,533.190329324389,668160.806027345,"bp",NA,NA
8170,20,928.831149400188,539.385172552608,75663.9758852938,"potential bp",9,1
